326.19629232058162,449.83640591797769,1.1108549732185233,
324.19395331984884,452.84581612705341,1.1122500933437427,
322.26378607072832,455.79297562957305,1.1136260136076617,
320.40677399924823,458.66716082815981,1.1149749906427573,
318.62289246198907,461.45683547285165,1.1162968161285267,
316.91444600209951,464.15582927045,1.1175836618872865,
315.28299284000002,466.7567048616155,1.1188429153834072,
313.72942117304615,469.25380686365952,1.1200667227246934,
312.25250069376347,471.64301329178443,1.1212548418444861,
310.85267743517511,473.92040925561105,1.1223993478245977,
309.53089395203432,476.08735942956889,1.1234999657135021,
308.28728999525248,478.14491103283262,1.124564149026714,
307.11558969981309,480.09075424728769,1.1255839516350645,
306.01726969707482,481.93013500460017,1.1265668727180214,
304.99086923732199,483.66783231871835,1.1275049548557585,
304.03552554976295,485.31322805439493,1.1283979696550206,
303.14610899014167,486.86748192335148,1.1292534823933227,
302.32022163279902,488.34160218841618,1.1300635246891018,
301.55448089121904,489.74391331427114,1.130835703045195,
300.84996488633016,491.08435673200239,1.1315776750996278,
300.19889976032601,492.36977142150636,1.1322736696613684,
299.60267882140658,493.61435399323415,1.132939183348892,
299.05417081040775,494.82234629289957,1.1335741071305021,
298.55448089121904,496.01057773368905,1.1341704855390495,
298.10075278363621,497.18818714983939,1.1347517730496455,
297.68549325401904,498.36326138988557,1.1352943214496067,
300.75853216579361,484.85296310204495,1.1326180732219886,
304.06980420553595,470.86013037992865,1.1297907845922577,
307.2606944429732,457.86137561763468,1.1271326362135388,
310.34236628380916,445.75895897362352,1.1246259026385876,
313.32022163279902,434.46541817027702,1.1222455871171904,
316.20508657949637,423.90882810626687,1.1199978125042722,
319.00141695854296,414.02330640681112,1.1178657933340157,
321.71565319865317,404.75000844802281,1.1158330609131522,
324.35417179354869,396.03877457852133,1.1138985770326404,
326.92004885981311,387.84422704508694,1.1120387150197173,
329.42097126141289,380.12828725147023,1.1102678087390219,
331.85862997040778,372.85187414779074,1.108562535945059,
334.24064952738041,365.98705401668184,1.1069372753560522,
336.56528208017318,359.5000722555327,1.105368973566677,
338.84354910211783,353.36925808800117,1.1038571669193193,
341.07027554040383,347.56911047133451,1.1024088278831921,
343.25488883664127,342.07876114357344,1.1010012767959143,
345.39753994078495,336.87863711707735,1.0996489767975677,
347.50066502418031,331.94997106714476,1.0983368080927258,
349.56788951991757,327.27862318449064,1.0970644953931861,
351.5998370977245,322.84777328607953,1.0958391021396419,
353.60267882140658,318.64789218942536,1.0946456966473801,
355.57322236164975,314.66155925540943,1.0934913770089165,
357.51738021423523,310.88174577593634,1.0923686210712997,
359.43440951879853,307.29515097599739,1.0912699734242723,
361.32910601374323,303.89497117056845,1.0902098041694668,
363.20118527869835,300.66929940265049,1.0891734141704226,
365.05117539243855,297.61417917748003,1.0881679009065852,
366.88314774648018,294.71673648346848,1.087185884632484,
368.6953374903627,291.97449043567207,1.0862200417674943,
370.49366251151872,289.380557137756,1.0852846686318021,
372.27712135294166,286.92644206270285,1.084365258483186,
374.04550572633013,284.60858337396593,1.083476064199131,
375.80378115924822,282.42278509261865,1.0826026338220816,
377.54762530745819,280.36133285914207,1.0817448946579602,
379.28728999525248,278.42447287583627,1.0809099065815166,
381.01502848309775,276.60439367467302,1.0800904470271802,
382.73569811424596,274.89845146458305,1.0792864483149323,
384.45259804279999,273.30454427730808,1.0785120430772877,
386.16328014511407,271.81854198180116,1.0777458377461007,
387.86952418418036,270.43685080766386,1.076980720309737,
389.57512631651684,269.15908340379639,1.0762520363655472,
391.27712135294166,267.97974370295924,1.0755243378081203,
392.98052824031214,266.89978194397304,1.0748258262592336,
394.68444327659012,265.91630334762709,1.0741282214340502,
396.39048383706637,265.02641852425245,1.0734526204063448,
398.09918565314535,264.22931927055146,1.072784893009612,
399.81423267068328,263.52413195712222,1.0721460589601806,
401.52993699942385,262.90802062930209,1.0715009777184825,
403.25488883664127,262.38190408170271,1.0708776700044444,
404.99132942926627,261.94454999940763,1.0702830527629164,
406.7302001383369,261.59374917992238,1.0696821116820203,
408.48363602795672,261.33101386377911,1.0691167258300271,
410.24788632397969,261.15442662610099,1.0685589063967442,
412.02477493268572,261.06427143203808,1.0680225546755322,
413.81423267068328,261.05965173830515,1.0674936962881398,
415.62055346125629,261.14179837367578,1.066986206806726,
417.44251288633012,261.30987300859692,1.0665000260375981,
419.28299284000002,261.56456849709298,1.0660350963947143,
421.14261794427199,261.90620147304713,1.0655913628825078,
423.02711393341849,262.33740272518855,1.0651756980788609,
424.93213431013385,262.8566060224706,1.0647880367320677,
426.86042457829575,263.46473354712134,1.0644144875751178,
428.81830694718064,264.16525178215352,1.0640826638436609,
430.80289138844273,264.9569378107883,1.0637855807188863,
432.81830694718064,265.84226951671303,1.0635162766544415,
434.8657445668851,266.82324417609124,1.0632954110340262,
436.94707710427201,267.90146848409114,1.0631229235880397,
439.06459368931246,269.07864461973713,1.0629987672743788,
441.22611038333196,270.35917020914349,1.0629366999915659,
443.42721272117359,271.74382313603286,1.0629573882804795,
445.67187902564274,273.23480801781136,1.063040149490021,
447.96668932768517,274.83650266678995,1.0632195096626822,
450.31064583546697,276.55185174450122,1.0634955666047849,
452.70923030707195,278.38419383054543,1.0639099209080636,
455.16707882140662,280.33903113716212,1.0644559800934257,
457.68468714463626,282.41820259771322,1.0704298967725077,
460.27124216419418,284.62872281098811,1.0876622298934508,
462.92694415942384,286.97512168401926,1.1056822783101634,
465.65775510996326,289.46186633760391,1.1246027442393625,
468.47048523025666,292.09676993669603,1.1446376548341799,
471.36729138844277,294.88431439747552,1.1659799170207163,
470.35316747276329,295.7416864721813,1.165250168912912,
468.67187902564274,296.34764258537388,1.1609401461095326,
466.98648077554481,297.04784970363556,1.1568824052760163,
465.3050936968682,297.84866045195042,1.1530882270142448,
463.61559787760842,298.74600284768536,1.1494720594941592,
461.92658229692182,299.74503526361474,1.1460949249763914,
460.22939190656257,300.84510763468847,1.1428890315019951,
458.52573228756273,302.04817439696086,1.139835814665368,
456.81474255482578,303.35747617161223,1.1369566424249156,
455.09397513692187,304.77380334661746,1.1342018912595015,
453.36197139985342,306.29980685684478,1.1315776750996278,
451.6229416041341,307.94115186449312,1.1290900570609477,
449.8681327097629,309.69641680689142,1.1267063232816423,
448.104776325876,311.57406854440956,1.1244638138704919,
446.32320262065559,313.57177609502685,1.1222840233443845,
444.52573228756273,315.69641254185746,1.1202275462203259,
442.70923030707195,317.95107743206023,1.118239646181987,
440.87654575583923,320.34187244504983,1.1163424522195344,
439.01820122388699,322.86907340680551,1.1145047514744195,
437.14261794427199,325.54353641005304,1.1127713330978837,
435.24223156087544,328.36789031246576,1.1110960409065633,
433.31303397834478,331.34568500562756,1.1094783745166685,
431.36040426936256,334.4878923117401,1.1079403291902785,
429.3780925773969,337.79953213601073,1.106458845457738,
427.3624427347213,341.28517957833441,1.1050334868851466,
425.31303397834478,344.95544025938443,1.1036638352048824,
423.23095903705342,348.82086110607713,1.1023569068877124,
421.10670531886888,352.88599587102118,1.1010900684148981,
