0.00000000,-407.74935459,-411.15879752,-409.68002461,-409.09504743,-408.78427221,-408.60778500,-408.50509895,-408.44694548,-408.41885193,
-408.41989050,-408.43205678,-408.45473640,-408.49038945,-408.52945391,-408.57671133,-408.62665331,-408.68100226,-408.73766478,-408.79693643,
-408.85780069,-408.92042638,-408.98394464,-409.04877807,-409.11398440,-409.18019606,-409.24647368,-409.31344554,-409.38041740,-409.44765814,
-409.51494024,-409.58222048,-409.64949961,-409.71668788,-409.78372491,-409.85070562,-409.91732001,-409.98393441,-410.05009179,-410.11620573,
-410.18188636,-410.24740625,-410.31255418,-410.37744966,-410.44201039,-410.50626844,-410.57018996,-410.63381307,-410.69705155,-410.76005573,
-410.82258426,-410.88494144,-410.94677933,-411.00836553,-411.06969180,-411.13051982,-411.19107541,-411.25130903,-411.31119524,-411.37075796,
-411.42999446,-411.48889271,-411.54745785,-411.60574341,-359.86238133,-387.01796460,-397.55946322,-400.81404106,-402.23456711,-403.04387425,
-403.58997050,-403.99948017,-404.32434284,-404.59755321,-404.84259551,-405.05829067,-405.25307477,-405.43919783,-405.60688062,-405.77092815,
-405.92487923,-406.07054939,-406.21081941,-406.34739720,-406.47997969,-406.60968201,-406.73180659,-406.85182519,-406.96849072,-407.08376312,
-407.19578071,-407.30690965,-407.41517319,-407.52234892,-407.62735169,-407.73093483,-407.83162768,-407.92944098,-408.02600624,-408.12101962,
-408.21495229,-408.30747518,-408.39891440,-408.48913761,-408.57826546,-408.66632173,-408.75332897,-408.83934761,-408.92438710,-409.00849745,
-409.09167554,-409.17397320,-409.25539107,-409.33601993,-409.41576801,-409.49480337,-409.57297318,-409.65042957,-409.72719324,-409.80315129,
-409.87845132,-409.95307553,-410.02702056,-410.10032177,-410.17297756,-410.24501816,-410.31645181,-410.38732910,-359.82724971,-376.51320692,
-387.05814311,-392.54282463,-395.45797551,-397.17850378,-398.31904048,-399.14698654,-399.79118041,-400.31439479,-400.79256263,-401.20994722,
-401.59318175,-401.95533368,-402.28926353,-402.59451791,-402.87734555,-403.13789056,-403.38609989,-403.61304499,-403.83083912,-404.04153919,
-404.23478052,-404.42276310,-404.60399788,-404.78170939,-404.94666232,-405.10757918,-405.26293153,-405.41598232,-405.56479582,-405.71089373,
-405.85082123,-405.98464152,-406.11617230,-406.24471342,-406.37149686,-406.49550941,-406.61790340,-406.73795600,-406.85628676,-406.97267215,
-407.08737315,-407.19593508,-407.30287919,-407.40827515,-407.51217639,-407.61464084,-407.71572751,-407.81547143,-407.91393616,-408.01115026,
-408.10717451,-408.20203028,-408.29576798,-408.38841736,-408.47999971,-408.57056177,-408.66013641,-408.74873549,-408.83639490,-408.92315310,
-409.00900697,-409.09402466,-359.82867376,-372.50393619,-381.40362500,-387.09912613,-390.68144349,-392.97651004,-394.53080120,-395.64648070,
-396.49117560,-397.15502059,-397.71533758,-398.18362198,-398.58803946,-398.95867153,-399.28575873,-399.59594907,-399.88036779,-400.15396103,
-400.42585472,-400.67699516,-400.94749172,-401.18781626,-401.46556135,-401.72582939,-401.96956753,-402.21214578,-402.44617657,-402.67691586,
-402.88625335,-403.09227400,-403.29242427,-403.48889555,-403.67547369,-403.85216663,-404.02573385,-404.19511650,-404.36225101,-404.52549455,
-404.68490892,-404.83366626,-404.98014969,-405.12387761,-405.26533318,-405.40445268,-405.54142079,-405.67631664,-405.80923099,-405.94023285,
-406.06433055,-406.18485899,-406.30374687,-406.42087146,-406.53648990,-406.65051222,-406.76301278,-406.87412408,-406.98382305,-407.09217398,
