# Jakob2019 polynomial coefficient LUT
# Resolution: 32x32x32
# Format: c0,c1,c2 (3 polynomial coefficients per RGB grid point)
# Index mapping: index = r*1024 + g*32 + b
# where r,g,b are in [0, 31]
# Polynomial evaluation: U = c0*wl^2 + c1*wl + c2; R = 0.5 + U/(2*sqrt(1+U^2))
# Wavelengths: 360-780nm at 5nm intervals (85 samples)
-0.0001860953,0.1965142402,-52.1917659016
-0.0001597239,0.1672816799,-44.1099460296
-0.0001404930,0.1459233111,-38.1941887914
-0.0001255995,0.1293613695,-33.5993221480
-0.0001138522,0.1162556097,-29.9525793847
-0.0001041445,0.1053995138,-26.9235223060
-0.0000959169,0.0961732036,-24.3416569916
-0.0000888961,0.0882757154,-22.1252473838
-0.0000829036,0.0814853406,-20.2082814938
-0.0000771728,0.0750308225,-18.3911735475
-0.0000721593,0.0693306545,-16.7753318377
-0.0000673615,0.0638898905,-15.2337985819
-0.0000628141,0.0587193442,-13.7662013548
-0.0000584350,0.0537354372,-12.3499761347
-0.0000541166,0.0488189044,-10.9518927772
-0.0000498159,0.0439016251,-9.5493749531
-0.0000453573,0.0388367723,-8.1121821591
-0.0000405586,0.0333709852,-6.5591152582
-0.0000356214,0.0277761236,-4.9752371419
-0.0000299125,0.0213049622,-3.1459403718
-0.0000239537,0.0145736759,-1.2485790577
-0.0000166206,0.0063049906,1.0769403477
-0.0000084786,-0.0028494435,3.6444773715
0.0000013599,-0.0139014499,6.7405480246
0.0000132697,-0.0272738125,10.4826681071
0.0000278243,-0.0435976513,15.0457820312
0.0000461652,-0.0642031659,20.8122711670
0.0000712392,-0.0924205658,28.7211338657
0.0001060929,-0.1317979699,39.7961349612
-0.0004253752,0.4612298870,-125.1693100646
-0.0002944903,0.3165445305,-85.2674314728
-0.0002316391,0.2470187232,-66.0845952373
-0.0001933892,0.2046732549,-54.3930117677
-0.0001671753,0.1756169989,-46.3605581344
-0.0001478610,0.1541711797,-40.4217334380
-0.0001329039,0.1375375660,-35.8077504859
-0.0001209477,0.1242058954,-32.0995073826
-0.0001110828,0.1131788539,-29.0247220624
-0.0001026929,0.1037814345,-26.3984671176
-0.0000954330,0.0956232944,-24.1108597478
-0.0000890791,0.0884639978,-22.0980380764
-0.0000831851,0.0818310456,-20.2327891501
-0.0000780845,0.0760395484,-18.5925460230
-0.0000731287,0.0704341821,-17.0090700281
-0.0000685897,0.0652639334,-15.5390907607
-0.0000641880,0.0602504754,-14.1137240572
-0.0000597686,0.0552322572,-12.6900163714
-0.0000555039,0.0503535507,-11.2982380580
-0.0000510685,0.0453063924,-9.8633640988
-0.0000463491,0.0399280429,-8.3343920167
-0.0000414689,0.0343943923,-6.7675697818
-0.0000358918,0.0280606798,-4.9736885474
-0.0000300762,0.0214878999,-3.1195010594
-0.0000229325,0.0134148095,-0.8443804130
-0.0000151113,0.0046006764,1.6332157124
-0.0000054672,-0.0062412239,4.6731258738
0.0000060755,-0.0192224205,8.3120698333
0.0000201825,-0.0350728712,12.7508867047
0.0000384364,-0.0556004127,18.5025323701
0.0000630225,-0.0832914982,26.2710779150
0.0000976335,-0.1224297098,37.2907555336
-0.0004181423,0.4533205053,-122.9350093219
-0.0002978842,0.3203796876,-86.2730139141
-0.0002370504,0.2530867651,-67.7068819985
-0.0001997742,0.2118135880,-56.3104805576
-0.0001738460,0.1830813336,-48.3697418751
-0.0001545322,0.1616416422,-42.4340190439
-0.0001395805,0.1450093714,-37.8192053832
-0.0001274647,0.1315079096,-34.0660767076
-0.0001175145,0.1203912497,-30.9681480750
-0.0001089516,0.1108066231,-28.2911062062
-0.0001016268,0.1025826917,-25.9875511396
-0.0000951093,0.0952462588,-23.9269742631
-0.0000892986,0.0886885036,-22.0801300466
-0.0000841903,0.0828792605,-20.4324887531
-0.0000791143,0.0771458140,-18.8146781073
-0.0000744825,0.0718786665,-17.3197970213
-0.0000700633,0.0668427990,-15.8873957522
-0.0000656316,0.0618057245,-14.4577386761
-0.0000613248,0.0568809562,-13.0526348130
-0.0000569670,0.0519157772,-11.6401185739
-0.0000522835,0.0465757467,-10.1212347650
-0.0000475126,0.0411542778,-8.5829083204
-0.0000420463,0.0349405217,-6.8208915532
-0.0000363760,0.0285204252,-5.0069065550
-0.0000293954,0.0206169681,-2.7750807858
-0.0000217118,0.0119500666,-0.3360666229
-0.0000124314,0.0014916403,2.6028922871
-0.0000010083,-0.0113656899,6.2110418041
0.0000126511,-0.0267341858,10.5206643065
0.0000305913,-0.0469258379,16.1838148119
0.0000548806,-0.0743133889,23.8766403471
0.0000907292,-0.1148700748,35.3040196963
-0.0004147572,0.4495762933,-121.8324411534
