0.00000000,1.77216053,1.24767600,1.01962875,0.88396735,0.79103155,0.72285409,0.66984732,0.62669509,0.59057028,
0.56175943,0.53593435,0.51294705,0.49372350,0.47553750,0.45993167,0.44525217,0.43209333,0.41982323,0.40855542,
0.39798332,0.38818070,0.37883547,0.37016421,0.36172626,0.35391731,0.34616373,0.33899275,0.33182177,0.32503439,
0.31830600,0.31174194,0.30527660,0.29884419,0.29246656,0.28607627,0.27960359,0.27313091,0.26638702,0.25961735,
0.25246113,0.24516153,0.23738285,0.22927905,0.22058416,0.21135483,0.20133533,0.19061516,0.17872082,0.16611122,
0.15162789,0.13641962,0.11872796,0.09939004,0.07834074,0.05368653,0.02619593,-0.00471219,-0.03987696,-0.08020708,
-0.12656563,-0.18025478,-0.24313384,-0.31641144,1.25752036,0.27590459,0.15478550,0.12004460,0.10924063,0.10734112,
0.10922875,0.11232072,0.11629694,0.11982638,0.12430892,0.12782596,0.13073164,0.13356461,0.13632158,0.13805048,
0.13931269,0.14166080,0.14301154,0.14365133,0.14365081,0.14318866,0.14434091,0.14496227,0.14499815,0.14467504,
0.14387141,0.14279815,0.14134469,0.13961402,0.13759409,0.13527877,0.13347043,0.13207194,0.13028693,0.12820259,
0.12563718,0.12285337,0.11948759,0.11589856,0.11171921,0.10722037,0.10212399,0.09657696,0.09039628,0.08363030,
0.07611968,0.06793199,0.05874941,0.04890550,0.03759302,0.02563000,0.01179373,-0.00331779,-0.01975687,-0.03880307,
-0.05992906,-0.08353158,-0.11017854,-0.14048350,-0.17502371,-0.21461477,-0.26016734,-0.31181914,1.20008415,0.33847300,
0.19730433,0.13982202,0.11054293,0.09402900,0.08433769,0.07855496,0.07514439,0.07309569,0.07241295,0.07211881,
0.07216030,0.07260205,0.07282303,0.07368360,0.07409802,0.07483638,0.07496877,0.07580154,0.07607266,0.07591329,
0.07647691,0.07660535,0.07628762,0.07565055,0.07554342,0.07529381,0.07466128,0.07367878,0.07239043,0.07077344,
0.06940210,0.06820656,0.06662338,0.06474699,0.06240811,0.05984735,0.05675426,0.05343557,0.04959404,0.04545161,
0.04079347,0.03664859,0.03191151,0.02662108,0.02066114,0.01408424,0.00665077,-0.00138249,-0.01063306,-0.02047211,
-0.03183855,-0.04427275,-0.05781682,-0.07345564,-0.09078724,-0.11012053,-0.13189600,-0.15658475,-0.18460820,-0.21650527,
-0.25287317,-0.29429796,1.00681874,0.36633146,0.22698689,0.16380982,0.12821910,0.10591052,0.09111606,0.08085807,
0.07351720,0.06811390,0.06434631,0.06143202,0.05918740,0.05761166,0.05627077,0.05531051,0.05444507,0.05375491,
0.05324024,0.05260147,0.05221032,0.05152660,0.05118133,0.05054832,0.04986636,0.04932577,0.04847350,0.04736781,
0.04666472,0.04564898,0.04437296,0.04280944,0.04133360,0.03989513,0.03812861,0.03611961,0.03371790,0.03113303,
0.02822894,0.02562516,0.02253223,0.01913943,0.01526928,0.01102155,0.00628543,0.00109386,-0.00464754,-0.01089415,
-0.01742360,-0.02435037,-0.03233034,-0.04084346,-0.05066733,-0.06142196,-0.07314264,-0.08664947,-0.10161019,-0.11828314,
-0.13703503,-0.15825140,-0.18226384,-0.20950799,-0.24058935,-0.27633256,0.88056105,0.37975292,0.24677340,0.18239225,
0.14432003,0.11927715,0.10186422,0.08918573,0.07962058,0.07221905,0.06662988,0.06205992,0.05831080,0.05538049,
0.05279090,0.05072904,0.04889024,0.04730299,0.04584140,0.04459960,0.04341339,0.04220473,0.04118127,0.04002300,
0.03901046,0.03781549,0.03673942,0.03553544,0.03413389,0.03292658,0.03151115,0.02985796,0.02821613,0.02654803,
0.02461101,0.02248112,0.02002173,0.01783203,0.01522211,0.01242445,0.00921977,0.00577320,0.00192899,-0.00182896,
-0.00603491,-0.01065983,-0.01578560,-0.02137314,-0.02759343,-0.03425967,-0.04181524,-0.04960626,-0.05841622,-0.06805773,
-0.07856151,-0.09064485,-0.10401863,-0.11890899,-0.13563587,-0.15453337,-0.17589150,-0.20011922,-0.22785954,-0.25998724,
0.79512285,0.38596202,0.26039278,0.19659969,0.15759787,0.13129019,0.11241047,0.09829830,0.08736578,0.07869059,
0.07192441,0.06626548,0.06151429,0.05763838,0.05422192,0.05133939,0.04878535,0.04654047,0.04450129,0.04265185,
0.04092270,0.03928344,0.03777184,0.03629402,0.03480033,0.03339295,0.03189298,0.03045436,0.02893002,0.02733551,
0.02576211,0.02399607,0.02220769,0.02036720,0.01830667,0.01609372,0.01387620,0.01151767,0.00880389,0.00594351,
0.00291109,-0.00023974,-0.00375928,-0.00756955,-0.01175762,-0.01629800,-0.02101145,-0.02614958,-0.03186671,-0.03799460,
-0.04493391,-0.05227423,-0.06062601,-0.06959386,-0.07923843,-0.09031485,-0.10256307,-0.11618767,-0.13147832,-0.14873911,
-0.16824169,-0.19039024,-0.21584078,-0.24546324,0.73331827,0.38867988,0.27035454,0.20789507,0.16867517,0.14170349,
0.12199906,0.10698913,0.09516659,0.08563479,0.07806639,0.07164629,0.06618162,0.06164137,0.05759836,0.05415620,
0.05105521,0.04830704,0.04579618,0.04352214,0.04140212,0.03941882,0.03754628,0.03576532,0.03400675,0.03228994,
0.03061339,0.02887754,0.02721626,0.02542324,0.02369185,0.02182053,0.01991440,0.01794850,0.01580179,0.01365483,
0.01131988,0.00887741,0.00616811,0.00348589,0.00048119,-0.00271047,-0.00621918,-0.00979279,-0.01371777,-0.01797088,
-0.02262083,-0.02763568,-0.03303506,-0.03877073,-0.04525670,-0.05211518,-0.05991001,-0.06836550,-0.07750572,-0.08783579,
-0.09924825,-0.11193291,-0.12615943,-0.14221397,-0.16035963,-0.18099909,-0.20478722,-0.23257597,0.68599306,0.38910546,
0.27784571,0.21698960,0.17800738,0.15073626,0.13054792,0.11499937,0.10257554,0.09244496,0.08430937,0.07733825,
0.07134769,0.06631914,0.06181241,0.05793309,0.05442095,0.05128982,0.04843589,0.04582304,0.04339095,0.04112704,
0.03897839,0.03694648,0.03497311,0.03306332,0.03115781,0.02930840,0.02744475,0.02555321,0.02366061,0.02169815,
0.01969892,0.01764099,0.01544423,0.01326707,0.01086729,0.00841900,0.00579388,0.00305910,0.00004304,-0.00301227,
-0.00635173,-0.00992254,-0.01380073,-0.01785583,-0.02226908,-0.02702413,-0.03225485,-0.03781687,-0.04395749,-0.05044624,
-0.05781177,-0.06579684,-0.07442406,-0.08425628,-0.09503238,-0.10699393,-0.12040421,-0.13553811,-0.15265432,-0.17215383,
-0.19468539,-0.22108208,0.64807901,0.38843072,0.28353006,0.22444519,0.18591240,0.15859116,0.13813763,0.12222719,
0.10949077,0.09893010,0.09038068,0.08299964,0.07661153,0.07121045,0.06634205,0.06212653,0.05829401,0.05486642,
0.05172328,0.04885252,0.04617682,0.04368247,0.04132139,0.03908703,0.03692095,0.03484866,0.03281088,0.03080790,
0.02880488,0.02682259,0.02481780,0.02277800,0.02070472,0.01857787,0.01636451,0.01412138,0.01168636,0.00927828,
0.00661981,0.00389572,0.00098743,-0.00206818,-0.00538642,-0.00881893,-0.01254089,-0.01653296,-0.02084156,-0.02539459,
-0.03039646,-0.03571095,-0.04166637,-0.04789158,-0.05491658,-0.06252737,-0.07074546,-0.08010748,-0.09039952,-0.10178870,
-0.11455503,-0.12896605,-0.14527805,-0.16389019,-0.18544443,-0.21075788,0.61688284,0.38668225,0.28773849,0.23053822,
0.19263453,0.16544228,0.14488957,0.12876852,0.11576639,0.10504814,0.09619123,0.08849702,0.08180073,0.07610972,
0.07095694,0.06647415,0.06238536,0.05871671,0.05534872,0.05225959,0.04938556,0.04670476,0.04416943,0.04177500,
0.03946263,0.03724842,0.03507628,0.03295460,0.03086795,0.02878290,0.02669363,0.02458831,0.02245524,0.02027553,
0.01803509,0.01574862,0.01333256,0.01088849,0.00823588,0.00556053,0.00265034,-0.00035317,-0.00356847,-0.00697480,
-0.01061742,-0.01447264,-0.01864300,-0.02310274,-0.02793514,-0.03304912,-0.03877352,-0.04478959,-0.05156127,-0.05886715,
-0.06675138,-0.07573018,-0.08559995,-0.09652829,-0.10877475,-0.12260500,-0.13827408,-0.15617978,-0.17695835,-0.20141476,
0.59270308,0.38607176,0.29209038,0.23646655,0.19913682,0.17207906,0.15144708,0.13515280,0.12193609,0.11097371,
0.10172390,0.09378651,0.08684654,0.08092564,0.07554405,0.07084574,0.06654779,0.06268182,0.05912572,0.05586073,
